# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 2
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1466.71,0.999539,0.388119,3,7,0,1467.8,87.1243,0.367555,0.612626,-0.561156,18.158
-1466.99,0.977986,0.388119,4,15,0,1468.13,86.531,1.70089,0.588288,-0.545824,18.0447
-1466.2,0.98756,0.388119,3,7,0,1468,87.7635,1.50666,0.605247,-0.436425,17.9149
-1466.54,0.981019,0.388119,2,7,0,1467.15,87.9357,2.93873,0.652614,-0.484215,17.9984
-1469.46,0.903942,0.388119,3,7,0,1471.36,88.7255,-0.92317,0.562066,-0.789808,18.8427
-1468.19,0.988736,0.388119,3,7,0,1471.09,88.3634,0.403796,0.619293,-0.832994,18.0795
-1468.47,0.997209,0.388119,3,7,0,1469.85,87.9054,-1.61174,0.632042,-0.776845,17.5768
-1467.63,0.945423,0.388119,3,7,0,1472.66,87.8239,1.61764,0.695484,-0.435013,18.0199
-1467.86,0.996213,0.388119,3,7,0,1468.25,87.8457,3.38995,0.489224,-0.610702,17.6513
-1467.9,0.993581,0.388119,4,15,0,1469.82,86.899,4.85563,0.660729,-0.325851,18.3417
-1469.85,0.910102,0.388119,3,7,0,1471.86,88.97,1.74611,0.610164,-0.23718,18.0905
-1472.24,0.918844,0.388119,3,7,0,1474.99,86.2063,6.65942,0.517685,-0.707344,17.832
-1474.5,0.965824,0.388119,3,7,0,1479.34,89.1451,7.87889,0.487835,-0.131563,17.026
-1469.17,0.990311,0.388119,3,7,0,1477.78,88.4839,6.71931,0.509638,-0.611744,17.7593
-1468.01,1,0.388119,3,7,0,1469.46,86.9698,-0.432663,0.654807,-0.394921,18.1816
-1467.72,1,0.388119,3,7,0,1468.93,86.5666,-0.0463698,0.644955,-0.494151,17.7514
-1467.39,0.97346,0.388119,3,7,0,1469.88,89.0092,1.97046,0.57444,-0.652155,18.3186
-1469.75,0.973246,0.388119,3,15,0,1470.78,88.6912,-1.14912,0.715952,-0.700235,18.7476
-1467.27,0.997915,0.388119,3,7,0,1471.26,87.7015,0.434435,0.583766,-0.668896,17.3596
-1468.36,0.97516,0.388119,3,7,0,1468.95,87.8842,0.799217,0.598063,-0.735788,17.0341
-1473.17,0.876188,0.388119,3,7,0,1475.6,89.0025,3.3895,0.665989,-0.224318,16.7597
-1468.93,1,0.388119,3,7,0,1476.01,85.8655,3.87116,0.582917,-0.590112,18.043
-1472.66,0.899478,0.388119,3,7,0,1476.48,86.6235,9.826,0.593175,-0.422194,19.1357
-1466.62,0.998246,0.388119,3,7,0,1473.54,87.0772,1.28622,0.621039,-0.398928,17.9258
-1468.11,0.963535,0.388119,3,7,0,1468.84,88.9899,3.3168,0.588434,-0.73997,17.944
-1471.65,0.939936,0.388119,4,15,0,1474.13,87.9053,5.36906,0.614642,-0.574295,19.928
-1469.76,0.986837,0.388119,3,7,0,1475.85,88.8374,5.88824,0.651165,-0.643303,17.9074
-1468.96,0.975228,0.388119,3,7,0,1472.5,88.7833,1.69244,0.528035,-0.42448,18.9133
-1466.64,0.99321,0.388119,3,7,0,1470.14,88.2504,2.14362,0.61978,-0.398577,17.9094
-1468.91,0.891753,0.388119,4,15,0,1472.04,86.0245,3.54718,0.67228,-0.299295,17.8225
-1468.08,0.972618,0.388119,3,7,0,1472.4,89.1234,4.29158,0.578151,-0.448429,17.4221
-1466.93,0.998841,0.388119,3,7,0,1468.74,88.2976,5.38594,0.598257,-0.475974,17.9163
-1470.4,0.868969,0.388119,3,7,0,1473.76,86.3989,-2.28181,0.605512,-0.730612,18.4581
-1470.66,0.996317,0.388119,3,15,0,1473.41,89.4959,-0.899427,0.72946,-0.6787,18.2749
-1467.77,0.999439,0.388119,3,7,0,1472.48,87.6997,2.72934,0.569521,-0.631637,18.986
-1468.25,0.996938,0.388119,3,7,0,1468.8,87.892,2.88219,0.557402,-0.599902,19.1992
-1466.61,1,0.388119,3,7,0,1468.87,88.4055,4.69624,0.581636,-0.454487,18.0015
-1466.19,0.969926,0.388119,3,7,0,1468.09,86.9622,2.59956,0.599455,-0.452148,17.7512
-1466.63,0.94851,0.388119,3,7,0,1467.54,86.7725,2.9512,0.592329,-0.540973,17.7104
-1466.69,0.97811,0.388119,3,7,0,1468.07,87.1998,3.63571,0.583685,-0.599932,17.7212
-1466.87,0.995635,0.388119,3,15,0,1467.8,87.4422,3.29536,0.602411,-0.63228,17.548
-1467.96,0.980713,0.388119,3,7,0,1468.88,87.4596,1.6871,0.643266,-0.279468,17.4916
-1467.15,0.998169,0.388119,4,15,0,1468.93,86.5953,4.24778,0.590797,-0.54018,17.8259
-1468.59,0.942738,0.388119,2,7,0,1469.42,86.5282,3.21924,0.563975,-0.668301,17.4705
-1468.5,1,0.388119,3,7,0,1470.21,87.7058,4.48238,0.598806,-0.140327,18.0408
-1468.56,0.988504,0.388119,3,15,0,1470.83,86.801,6.82169,0.503845,-0.423981,17.4005
-1469.89,0.84797,0.388119,3,7,0,1476.89,88.0337,-0.943003,0.701675,-0.343384,17.8803
-1468.4,1,0.388119,3,7,0,1471.99,88.2721,1.48411,0.519729,-0.753275,18.3997
-1468.94,0.982777,0.388119,3,7,0,1470.76,89.4898,2.73216,0.527012,-0.624708,18.543
-1471.39,0.96672,0.388119,3,7,0,1471.85,90.1165,2.43032,0.48589,-0.685815,18.154
-1472.24,0.985578,0.388119,3,7,0,1473.54,89.9061,2.81476,0.442294,-0.589952,18.3603
-1467.66,0.999997,0.388119,4,15,0,1473.33,86.8468,5.51844,0.540439,-0.49767,18.5696
-1467.08,1,0.388119,2,3,0,1467.77,86.8792,4.58025,0.546411,-0.451466,18.5785
-1466.75,0.955396,0.388119,3,7,0,1469.98,88.2305,1.28692,0.619608,-0.498498,17.3887
-1468.44,0.933528,0.388119,3,7,0,1468.88,88.5817,-0.52007,0.635373,-0.414702,17.663
-1469.46,0.977352,0.388119,3,7,0,1471.39,88.0676,5.0658,0.566394,-0.727574,18.9199
-1468.4,0.997805,0.388119,3,7,0,1471.02,87.118,1.84965,0.533131,-0.236772,17.7328
-1467.28,0.996762,0.388119,3,15,0,1469.89,87.7872,3.93686,0.573109,-0.50988,16.9952
-1469.51,0.948875,0.388119,3,7,0,1471.29,87.2366,5.54114,0.524507,-0.236339,16.7943
-1468.76,0.952697,0.388119,3,7,0,1472.77,87.6528,6.40673,0.51238,-0.375124,16.9768
-1469.04,0.962741,0.388119,3,15,0,1471.51,87.1834,1.93916,0.654154,-0.362397,19.2703
-1475.8,0.780276,0.388119,2,3,0,1476.54,87.532,-2.76521,0.712595,-0.205816,19.4952
-1472.31,1,0.388119,3,7,0,1478.82,87.8575,-0.802837,0.746338,-0.256145,18.2843
-1469.77,1,0.388119,2,3,0,1472.52,87.6088,0.137467,0.730646,-0.348285,18.0313
-1472.42,0.94769,0.388119,3,7,0,1475.12,89.37,3.11165,0.757972,-0.556307,18.6626
-1468.42,1,0.388119,3,7,0,1473.66,86.0917,1.34535,0.547486,-0.382651,18.4288
-1467.99,0.996016,0.388119,3,15,0,1469.9,86.5046,3.86961,0.561804,-0.354454,18.9428
-1468.67,0.975588,0.388119,3,7,0,1471.12,86.0005,5.15534,0.584526,-0.29904,18.8188
-1467.34,0.998904,0.388119,3,7,0,1469.35,87.0041,4.59346,0.609289,-0.240289,18.3025
-1468.86,0.951234,0.388119,3,7,0,1470.29,86.9499,6.02019,0.637244,-0.220932,17.3512
-1468.25,0.958158,0.388119,3,15,0,1472.21,86.3746,2.7068,0.53308,-0.467162,18.8201
-1467,0.96681,0.388119,3,7,0,1471.51,86.5676,2.36339,0.545027,-0.433859,18.1567
-1467.39,0.982709,0.388119,3,7,0,1468.61,87.6606,2.52944,0.561598,-0.422412,18.9428
-1467.75,0.993612,0.388119,2,3,0,1467.85,87.7365,2.25872,0.56422,-0.430144,19.0757
-1468.45,0.993405,0.388119,3,15,0,1470.06,88.2732,0.119624,0.660429,-0.737637,17.215
-1468.02,0.998835,0.388119,3,7,0,1469.65,88.6839,-1.39274,0.654993,-0.688791,18.0769
-1469.47,0.865352,0.388119,3,7,0,1475.47,88.6696,-1.54073,0.621213,-0.87723,17.6138
-1471.17,0.980877,0.388119,3,7,0,1471.84,89.5875,-1.51419,0.588935,-0.915191,17.5598
-1469.27,1,0.388119,3,15,0,1472.31,86.2577,6.23552,0.592475,-0.155277,18.7316
-1470.37,0.935679,0.388119,3,15,0,1475.35,89.5203,2.79366,0.680968,-0.408681,17.5455
-1470.78,0.979117,0.388119,3,7,0,1473.86,85.8813,1.79125,0.524534,-0.548057,16.9723
-1472.18,0.997518,0.388119,3,15,0,1475.08,89.2898,2.07634,0.637078,-0.532895,19.9576
-1468.85,1,0.388119,3,7,0,1472.81,88.2322,1.38137,0.635041,-0.478979,19.3417
-1468.19,0.958384,0.388119,4,15,0,1473.01,87.6439,5.49692,0.584946,-0.402066,16.8736
-1467.85,0.941545,0.388119,3,7,0,1471.85,86.1754,1.16614,0.5636,-0.453374,17.7617
-1466.77,0.975522,0.388119,3,7,0,1469.79,86.6558,1.73216,0.603353,-0.439516,17.6339
-1468.76,0.867362,0.388119,3,7,0,1471.56,87.223,4.58048,0.705698,-0.419013,18.1243
-1466.18,1,0.388119,3,7,0,1468.82,87.2884,1.94881,0.622673,-0.501081,18.1277
-1470.34,0.895012,0.388119,3,7,0,1471.73,86.4857,5.31177,0.422793,-0.361752,18.3825
-1468.46,0.997733,0.388119,4,15,0,1473.25,89.2914,-0.145154,0.662824,-0.624553,18.2294
-1467.38,0.991259,0.388119,3,7,0,1469.34,88.2996,-0.58729,0.633111,-0.494236,18.1128
-1468.12,0.968815,0.388119,3,11,0,1469.24,86.594,5.55992,0.589383,-0.568872,18.0718
-1468.75,0.995533,0.388119,3,7,0,1469.19,88.9596,2.03533,0.534599,-0.343634,17.8548
-1469.04,0.9924,0.388119,3,7,0,1470.96,87.0773,2.80075,0.682714,-0.713432,17.8688
-1467.56,0.876104,0.388119,2,7,0,1475.83,89.0004,1.99704,0.539563,-0.598995,18.2471
-1466.06,0.998555,0.388119,3,7,0,1467.97,87.656,4.15258,0.581359,-0.475242,17.718
-1466.48,0.98613,0.388119,4,15,0,1467.61,86.9671,3.84493,0.551202,-0.367989,18.2088
-1466.46,0.976089,0.388119,3,7,0,1467.7,86.9245,3.65512,0.545189,-0.486151,17.9468
-1466.16,0.991724,0.388119,3,7,0,1467.13,87.9933,4.02128,0.580876,-0.408913,17.8882
-1467.98,0.935118,0.388119,3,7,0,1468.86,86.4214,0.197477,0.568584,-0.566503,17.7989
-1467.57,0.992026,0.388119,3,7,0,1469.41,86.9789,2.51968,0.585916,-0.624219,17.2191
-1469.68,0.959171,0.388119,3,7,0,1470.5,88.0468,6.13547,0.535479,-0.207721,19.1205
-1468.29,0.998621,0.388119,4,15,0,1471.77,87.8485,2.21429,0.647271,-0.40563,19.117
-1469.21,0.979564,0.388119,3,7,0,1471.07,86.1941,0.430392,0.574841,-0.573897,17.1836
-1468.08,0.992061,0.388119,3,7,0,1470.67,86.0703,2.22212,0.625489,-0.45821,17.4216
-1468.97,0.97347,0.388119,3,7,0,1470.27,86.2446,5.32017,0.638882,-0.455638,17.3536
-1471.04,0.965418,0.388119,3,7,0,1473.17,88.617,6.7937,0.456156,-0.191326,18.4228
-1468.25,0.998592,0.388119,3,7,0,1473.62,87.0672,3.79452,0.684237,-0.429935,17.3612
-1468.02,0.999139,0.388119,3,15,0,1469.94,86.9187,2.3994,0.52813,-0.377079,18.8648
-1469.47,0.963142,0.388119,3,7,0,1470.86,87.0896,7.64358,0.632597,-0.318534,17.3824
-1470.16,0.981174,0.388119,3,7,0,1472.26,86.6009,2.36602,0.482597,-0.407964,19.2268
-1468.44,0.985937,0.388119,3,15,0,1473.87,88.1752,0.00191857,0.532878,-0.745632,17.5862
-1469.51,0.989898,0.388119,3,15,0,1472.18,87.4337,8.35155,0.529124,-0.137431,18.358
-1468.72,0.952802,0.388119,3,7,0,1472.18,86.2793,5.76896,0.568488,-0.557604,18.2906
-1468.71,0.991558,0.388119,3,7,0,1470.96,88.4823,-0.495464,0.639102,-0.36828,17.8289
-1469.93,0.958096,0.388119,3,7,0,1470.84,86.7744,4.98915,0.653272,-0.691767,17.9549
-1472.23,0.972806,0.388119,3,7,0,1476.16,88.4127,-4.25964,0.757049,-0.655215,18.3441
-1473.5,0.943256,0.388119,2,3,0,1474.36,88.3828,-4.30046,0.77129,-0.5247,18.3562
-1471.97,1,0.388119,3,15,0,1475.07,87.5344,8.17478,0.429295,-0.567012,17.6663
-1470.2,1,0.388119,3,7,0,1473.06,88.0573,7.94253,0.438611,-0.411416,18.1473
-1468.65,0.951628,0.388119,3,7,0,1473.72,88.9358,1.70331,0.611517,-0.351821,17.4343
-1467.12,0.996171,0.388119,2,7,0,1469.57,87.8023,1.61476,0.610099,-0.328969,17.6208
-1466.89,0.922756,0.388119,3,7,0,1470.25,87.9174,5.04715,0.601772,-0.489258,18.4537
-1467.45,0.999064,0.388119,4,15,0,1468.06,87.8444,-0.662043,0.603509,-0.648719,17.3964
-1466.73,0.984327,0.388119,3,7,0,1468.91,88.4538,2.12877,0.615877,-0.580759,18.458
-1469.21,0.942923,0.388119,3,7,0,1470.83,87.5372,-2.64529,0.678131,-0.724017,18.3839
-1469.15,0.993597,0.388119,3,7,0,1471.01,87.7866,-0.422022,0.73785,-0.545878,17.8309
-1472.91,0.863836,0.388119,4,15,0,1479.2,86.8036,10.6357,0.418312,-0.250982,18.0186
-1472.04,1,0.388119,3,7,0,1475.62,87.3594,9.67743,0.527695,-0.0208557,17.6033
-1466.85,0.998971,0.388119,3,15,0,1473.84,88.0976,1.90608,0.554325,-0.550301,18.5905
-1466.65,0.999409,0.388119,3,15,0,1467.35,87.081,5.12027,0.578026,-0.360469,17.5557
-1466.21,0.997812,0.388119,3,15,0,1467.3,87.9922,3.67053,0.581397,-0.516644,17.5566
-1466.34,0.98884,0.388119,4,15,0,1466.94,88.18,2.25983,0.632411,-0.566151,18.0716
-1469.24,0.925826,0.388119,3,7,0,1470.64,85.9188,7.5754,0.521516,-0.273521,17.9939
-1468.83,0.998269,0.388119,3,7,0,1470.22,86.5658,7.99779,0.535763,-0.279215,17.5643
-1467.85,0.993948,0.388119,3,15,0,1470.38,86.6232,1.3108,0.623932,-0.300699,18.367
-1468.06,0.991717,0.388119,3,7,0,1470.22,86.7951,5.01856,0.580879,-0.44098,16.9696
-1467.52,0.969357,0.388119,3,15,0,1471.75,86.3274,5.02135,0.557855,-0.377257,17.4662
-1469.57,0.927513,0.388119,3,15,0,1471.44,86.5992,3.84054,0.461049,-0.579668,18.4005
-1468.12,0.999495,0.388119,3,7,0,1470.49,88.8688,4.00907,0.624358,-0.355855,17.5898
-1471.12,0.88649,0.388119,3,15,0,1475.62,87.2567,6.08069,0.427449,-0.180505,17.4597
-1470.09,0.99351,0.388119,3,7,0,1473.22,87.2304,9.0419,0.600856,-0.281645,18.6504
-1467.3,1,0.388119,3,7,0,1471.06,87.8609,2.66508,0.539778,-0.309894,18.3001
-1467.49,0.997283,0.388119,3,7,0,1468.39,86.9273,4.17674,0.552498,-0.5958,17.4835
-1467.16,0.998274,0.388119,3,7,0,1467.99,87.8695,3.86587,0.572134,-0.252929,17.983
-1467.48,0.992188,0.388119,3,15,0,1469.09,87.0143,0.668889,0.661577,-0.579082,17.4943
-1467.46,0.986074,0.388119,3,15,0,1469.39,87.5383,6.585,0.522275,-0.336482,18.3225
-1468.25,0.94428,0.388119,3,7,0,1470.51,87.5377,1.28784,0.498833,-0.631156,18.4947
-1470.36,0.956652,0.388119,3,7,0,1472.55,86.1585,1.57232,0.463837,-0.536374,17.9931
-1469.06,0.99689,0.388119,3,7,0,1472.35,89.1194,6.24973,0.616884,-0.491981,18.2856
-1466.45,1,0.388119,3,7,0,1469.39,87.7883,2.27156,0.58518,-0.471788,18.5608
-1467.64,0.955758,0.388119,3,7,0,1468.22,88.2466,3.86979,0.659597,-0.575068,17.5147
-1467.7,0.964512,0.388119,3,7,0,1470.23,87.9116,0.994557,0.508256,-0.588908,18.3194
-1469.98,0.982723,0.388119,3,7,0,1470.64,86.0343,7.13251,0.630575,-0.161688,17.8674
-1468.66,1,0.388119,4,15,0,1470.71,87.4998,0.479947,0.724884,-0.482729,18.3154
-1468.81,0.972181,0.388119,4,15,0,1472.29,89.2676,2.92413,0.526189,-0.669345,18.5962
-1469.94,0.964649,0.388119,3,7,0,1471.75,89.6063,1.93214,0.53108,-0.627247,18.9827
-1467.2,0.967966,0.388119,4,15,0,1473.02,88.3248,4.89403,0.598873,-0.405457,17.3973
-1467.51,0.984631,0.388119,3,7,0,1468.46,88.1537,4.81685,0.582748,-0.267128,17.6031
-1467.42,0.924572,0.388119,4,15,0,1472.45,87.3591,1.57777,0.674146,-0.537195,18.5621
-1466.63,0.999207,0.388119,3,7,0,1467.82,87.8219,0.560762,0.634928,-0.51576,18.3052
-1468.01,0.958875,0.388119,4,15,0,1470.87,87.7716,-0.496171,0.691263,-0.686422,17.8425
-1467.38,0.898975,0.388119,3,15,0,1472.17,86.8425,4.99976,0.522724,-0.445508,18.521
-1466.65,0.992446,0.388119,4,15,0,1469.07,88.0842,2.18973,0.659246,-0.516158,17.8429
-1467.45,0.961039,0.388119,3,15,0,1469.31,87.3934,4.94344,0.528494,-0.325033,17.2412
-1467.99,0.926591,0.388119,4,15,0,1471.96,86.4464,5.04534,0.592489,-0.440211,17.2095
-1466.96,0.989613,0.388119,3,7,0,1469.48,88.7121,2.63516,0.596471,-0.415727,17.8173
-1468.96,0.968182,0.388119,3,7,0,1469.98,89.4852,3.41811,0.570599,-0.714124,18.4649
-1467.22,0.996504,0.388119,3,7,0,1470.72,86.8415,3.83225,0.535351,-0.311401,17.469
-1470.61,0.807307,0.388119,2,3,0,1471.78,86.8338,1.93679,0.600042,-0.0891344,17.4474
-1469.5,0.966964,0.388119,3,7,0,1473.7,86.1953,2.35056,0.565391,-0.137372,18.2059
-1470.42,0.994221,0.388119,3,7,0,1472.88,87.3231,10.0784,0.535861,-0.340136,18.3007
-1467.01,0.998599,0.388119,3,7,0,1471.54,87.2349,5.5569,0.621836,-0.354033,18.0292
-1470.38,0.912452,0.388119,3,7,0,1471.93,87.0346,2.29043,0.601787,-0.366378,19.7979
-1468.2,0.998843,0.388119,3,7,0,1471.74,88.3047,2.98076,0.661995,-0.543222,17.0486
-1468.87,0.994216,0.388119,3,7,0,1470.15,87.6144,1.48261,0.527352,-0.593071,19.2295
-1468.64,0.998766,0.388119,4,15,0,1470.99,89.6526,3.89066,0.595245,-0.526535,18.1472
-1467.41,1,0.388119,3,7,0,1468.84,89.149,3.21441,0.610208,-0.572145,17.9324
-1468.57,0.950411,0.388119,3,15,0,1470.19,88.6842,2.35883,0.504282,-0.357035,17.9561
-1468.9,0.990305,0.388119,3,7,0,1470.92,87.7989,2.0762,0.700698,-0.680195,17.3749
-1466.9,0.998389,0.388119,3,7,0,1469.82,87.8395,1.36454,0.602315,-0.716838,17.9656
-1467.92,0.9807,0.388119,3,7,0,1468.64,89.0864,1.65192,0.6522,-0.61419,17.5254
-1467.82,0.958539,0.388119,3,15,0,1471.02,87.7607,0.282928,0.681371,-0.703058,18.2304
-1466.3,0.994079,0.388119,3,7,0,1468.59,87.6505,2.22349,0.613519,-0.53404,17.4231
-1468.2,0.97018,0.388119,4,15,0,1468.68,88.7366,0.0344582,0.587502,-0.718608,18.7466
-1468.53,0.930423,0.388119,2,7,0,1473.37,86.5772,3.71658,0.534209,-0.576603,17.1698
-1466.84,0.997922,0.388119,3,7,0,1469.16,87.3239,1.41261,0.593035,-0.36418,17.5552
-1468.13,0.957517,0.388119,3,7,0,1468.9,87.6293,3.83487,0.647239,-0.664023,17.4171
-1470.14,0.95285,0.388119,3,7,0,1471.11,86.7679,-2.50221,0.552949,-0.497466,18.1762
-1472.3,0.974219,0.388119,3,7,0,1475.12,89.9817,5.69685,0.629983,-0.75096,18.2533
-1469.01,0.998764,0.388119,3,7,0,1474.26,87.1355,1.02852,0.554929,-0.208895,17.8345
-1466.27,0.995543,0.388119,2,7,0,1469.53,87.4964,1.85353,0.618008,-0.405208,17.9529
-1466.61,0.942247,0.388119,3,7,0,1467.68,87.2386,4.27722,0.577515,-0.57188,17.9738
-1467.57,0.928577,0.388119,3,7,0,1471.42,88.8451,1.5651,0.596672,-0.560866,17.2142
-1469.03,0.926625,0.388119,3,7,0,1471.51,87.0349,6.81045,0.648269,-0.320294,18.6385
-1469.87,0.985254,0.388119,3,15,0,1472.54,86.3185,2.44217,0.667298,-0.512313,19.252
-1468.87,0.994966,0.388119,3,7,0,1471.82,86.771,1.24961,0.58158,-0.281814,18.9544
-1466.99,0.959744,0.388119,2,7,0,1472.1,87.4985,2.41592,0.574139,-0.349083,18.6053
-1469.96,0.920049,0.388119,3,7,0,1471.14,87.109,0.453417,0.623024,-0.159567,17.9942
-1466.54,0.995528,0.388119,3,7,0,1470.9,87.7762,3.75869,0.581519,-0.596768,18.3002
-1467.43,0.991891,0.388119,3,7,0,1468.1,87.6885,-1.14563,0.614172,-0.606304,17.5753
-1467.02,0.984204,0.388119,3,7,0,1469.1,88.0541,2.6987,0.550773,-0.680971,18.1962
-1466.78,0.984629,0.388119,3,15,0,1468.12,87.2671,1.93806,0.63967,-0.397351,17.518
-1467.28,0.956068,0.388119,3,7,0,1468.24,87.5805,1.07712,0.585436,-0.324319,17.7422
-1467.33,0.970366,0.388119,3,7,0,1469.49,86.9103,4.50426,0.639542,-0.43288,18.4835
-1466.95,0.999164,0.388119,3,7,0,1467.96,88.2865,2.3453,0.538953,-0.60429,17.5115
-1466.77,0.985282,0.388119,4,15,0,1468.57,86.5849,3.07229,0.556241,-0.365526,17.8869
-1468.21,0.965382,0.388119,3,7,0,1468.8,86.1592,3.16044,0.565276,-0.500237,18.7512
-1467.32,0.973851,0.388119,4,15,0,1471.81,88.7721,2.52651,0.543672,-0.636003,18.3018
-1466.28,0.994401,0.388119,3,7,0,1468.08,88.2259,1.48833,0.603173,-0.57529,18.1915
-1466.56,0.987689,0.388119,3,15,0,1467.1,88.3768,4.51335,0.589299,-0.47409,17.7893
-1467.74,0.952868,0.388119,3,7,0,1469.02,87.4215,0.695582,0.546345,-0.720646,17.9232
-1467.56,0.995304,0.388119,3,7,0,1469.16,88.4183,3.59286,0.569639,-0.398681,18.8264
-1466.89,0.985677,0.388119,4,15,0,1469.04,87.8077,5.39708,0.579653,-0.514385,17.5474
-1468.37,0.95215,0.388119,3,7,0,1470.16,88.7462,2.17777,0.612153,-0.540259,16.8682
-1467.72,0.953803,0.388119,3,7,0,1471.19,86.5827,1.8987,0.612384,-0.400235,18.8074
-1468.07,0.990187,0.388119,3,7,0,1469.76,88.3388,6.58699,0.52282,-0.316109,17.7398
-1469.38,0.943122,0.388119,3,7,0,1470.82,87.438,3.68716,0.442578,-0.306722,18.134
-1468.48,0.997862,0.388119,4,15,0,1470.7,86.6993,6.06915,0.475767,-0.347753,18.4199
-1466.08,0.990216,0.388119,3,7,0,1469.38,87.9364,3.49901,0.560183,-0.518388,18.0227
-1467.42,0.957709,0.388119,3,7,0,1467.78,86.8059,2.53123,0.527204,-0.530075,17.4526
-1466.7,0.998326,0.388119,3,7,0,1468.22,87.7401,3.29226,0.59699,-0.433118,17.1865
-1467.44,0.987814,0.388119,3,15,0,1467.74,86.7963,3.68834,0.550691,-0.423116,18.8274
-1468.42,0.943833,0.388119,3,7,0,1470.35,87.6354,3.25374,0.646131,-0.292958,17.0694
-1470.74,0.942841,0.388119,3,7,0,1473.44,87.0811,0.272744,0.544572,-0.656391,16.5889
-1467.13,1,0.388119,3,7,0,1471.76,87.3853,2.28021,0.651401,-0.329739,18.1655
-1466.64,0.997068,0.388119,3,7,0,1467.95,87.6541,5.52753,0.540025,-0.404415,18.147
-1467.18,0.970195,0.388119,3,15,0,1469.02,88.7454,0.538434,0.605082,-0.645724,18.3594
-1467.15,0.966613,0.388119,3,7,0,1469.78,86.4544,1.1234,0.58784,-0.438594,17.9856
-1467.59,0.995588,0.388119,3,7,0,1468.67,87.2776,5.18529,0.613022,-0.404381,17.1245
-1468.68,0.928607,0.388119,3,7,0,1472.91,87.1187,-1.04429,0.682257,-0.478711,17.4465
-1466.99,0.994232,0.388119,3,7,0,1469.72,87.3779,2.18058,0.646538,-0.551084,17.3177
-1467.51,0.993419,0.388119,4,15,0,1468.39,87.0621,-0.414357,0.631712,-0.652395,17.7347
-1468.04,0.968227,0.388119,3,15,0,1470.46,86.4865,2.71137,0.515988,-0.577362,17.8434
-1469.22,0.984242,0.388119,3,7,0,1470.32,89.2374,5.78936,0.574869,-0.333985,18.4425
-1469.17,0.998671,0.388119,3,7,0,1470.96,88.9601,6.01057,0.612847,-0.503888,18.7738
-1472.81,0.919821,0.388119,3,7,0,1476.19,88.371,-5.83512,0.593524,-0.746625,18.2055
-1469.23,1,0.388119,3,7,0,1474.4,87.8804,-2.64387,0.609716,-0.741487,17.4307
-1468.73,0.987083,0.388119,3,15,0,1471.72,89.0036,5.28904,0.566923,-0.517403,18.877
-1468.33,0.985921,0.388119,4,15,0,1470.44,89.1767,5.25822,0.588151,-0.571264,18.2622
-1470.02,0.988258,0.388119,3,7,0,1471.07,85.5242,3.07783,0.574827,-0.216444,17.3276
-1467.76,0.980224,0.388119,3,7,0,1472.22,87.9663,6.48503,0.53823,-0.468502,18.5641
-1467.76,0.923614,0.388119,3,7,0,1470.85,87.5892,0.427158,0.540952,-0.373836,17.9553
-1467.79,0.972156,0.388119,2,7,0,1469.42,87.3429,5.41957,0.610546,-0.59375,18.344
-1468.29,0.997368,0.388119,3,7,0,1468.82,87.3688,1.3004,0.615308,-0.238375,17.5932
-1468.6,0.993666,0.388119,3,15,0,1471.7,86.9185,7.41727,0.571703,-0.182768,18.4335
-1470.64,0.815317,0.388119,2,7,0,1475.65,87.1422,5.31833,0.612148,-0.755914,17.4031
-1476.09,0.828132,0.388119,3,7,0,1479.76,85.8415,-3.66151,0.599316,-0.266273,17.293
-1468.13,0.999276,0.388119,3,7,0,1477.45,86.5183,0.461238,0.548652,-0.581677,17.664
-1469.98,0.976929,0.388119,4,15,0,1473.06,87.6694,8.30894,0.542343,-0.115836,18.5277
-1466.51,0.99476,0.388119,3,7,0,1470.8,87.5867,1.18853,0.591674,-0.645496,17.755
